"household_ID","region","province","commune","fuel_deprived","sanitation_deprived","water_deprived","electricity_deprived","housing_deprived","mpi_living_standards","Living_Standards"
"588_40_1",1,13,"Nouna",1,NA,0,1,1,NA,NA
"588_43_1",1,13,"Nouna",1,1,1,1,0,0.8,0.2
"588_44_1",1,13,"Nouna",1,NA,1,1,0,NA,NA
"588_52_1",1,13,"Nouna",1,NA,1,1,0,NA,NA
"588_78_1",1,13,"Nouna",1,NA,1,1,0,NA,NA
"588_82_1",1,13,"Nouna",1,NA,1,1,0,NA,NA
"589_114_2",1,31,"Poura",1,NA,1,1,1,NA,NA
"589_130_2",1,31,"Poura",1,NA,1,1,1,NA,NA
"589_143_2",1,31,"Poura",1,NA,1,1,1,NA,NA
"589_28_2",1,31,"Poura",1,NA,1,1,1,NA,NA
"589_32_2",1,31,"Poura",1,NA,1,1,1,NA,NA
"589_40_2",1,31,"Poura",1,1,1,1,0,0.8,0.2
"589_43_2",1,31,"Poura",1,NA,1,1,1,NA,NA
"589_52_2",1,31,"Poura",1,NA,1,1,1,NA,NA
"589_78_2",1,31,"Poura",1,1,1,1,0,0.8,0.2
"589_82_2",1,31,"Poura",1,NA,1,1,0,NA,NA
"589_83_2",1,31,"Poura",1,NA,1,1,0,NA,NA
"589_99_2",1,31,"Poura",1,0,1,1,0,0.6,0.4
"590_139_2",1,13,"Nouna",1,1,1,1,0,0.8,0.2
"590_148_2",1,13,"Nouna",1,1,0,0,0,0.4,0.6
"590_25_2",1,13,"Nouna",1,1,0,0,0,0.4,0.6
"590_3_2",1,13,"Nouna",1,1,1,0,0,0.6,0.4
"590_32_2",1,13,"Nouna",1,0,0,0,0,0.2,0.8
"590_33_2",1,13,"Nouna",1,1,0,0,0,0.4,0.6
"590_45_2",1,13,"Nouna",1,1,0,0,0,0.4,0.6
"590_63_2",1,13,"Nouna",1,1,0,0,0,0.4,0.6
"590_64_2",1,13,"Nouna",1,1,0,0,0,0.4,0.6
"590_84_2",1,13,"Nouna",1,1,0,0,0,0.4,0.6
"590_86_2",1,13,"Nouna",1,NA,1,1,0,NA,NA
"590_97_2",1,13,"Nouna",1,1,0,0,1,0.6,0.4
"591_1_2",1,13,"Nouna",1,1,0,1,0,0.6,0.4
"591_104_2",1,13,"Nouna",1,1,1,1,1,1,0
"591_112_2",1,13,"Nouna",1,NA,0,1,0,NA,NA
"591_143_2",1,13,"Nouna",1,1,0,1,1,0.8,0.2
"591_156_2",1,13,"Nouna",1,1,0,1,1,0.8,0.2
"591_159_2",1,13,"Nouna",1,1,1,0,1,0.8,0.2
"591_51_2",1,13,"Nouna",1,1,0,1,0,0.6,0.4
"591_66_2",1,13,"Nouna",1,0,0,1,0,0.4,0.6
"591_70_2",1,13,"Nouna",1,1,0,1,0,0.6,0.4
"591_71_2",1,13,"Nouna",1,1,1,1,0,0.8,0.2
"591_75_2",1,13,"Nouna",1,1,0,0,0,0.4,0.6
"591_93_2",1,13,"Nouna",1,1,0,0,1,0.6,0.4
"592_14_2",1,13,"Nouna",1,0,0,0,0,0.2,0.8
"592_16_2",1,13,"Nouna",1,0,0,0,0,0.2,0.8
"592_2_2",1,13,"Nouna",1,0,0,0,0,0.2,0.8
"592_40_2",1,13,"Nouna",1,0,0,0,0,0.2,0.8
"592_55_2",1,13,"Nouna",1,0,0,0,0,0.2,0.8
"592_57_2",1,13,"Nouna",1,0,0,0,0,0.2,0.8
"592_66_2",1,13,"Nouna",1,1,0,0,0,0.4,0.6
"592_75_2",1,13,"Nouna",1,1,0,0,0,0.4,0.6
"592_81_2",1,13,"Nouna",1,1,0,0,0,0.4,0.6
"592_87_2",1,13,"Nouna",1,0,0,0,0,0.2,0.8
"592_96_2",1,13,"Nouna",1,1,1,0,0,0.6,0.4
"592_97_2",1,13,"Nouna",1,0,0,0,0,0.2,0.8
"593_21_1",1,15,"Bondokuy",1,0,0,1,0,0.4,0.6
"593_25_1",1,15,"Bondokuy",1,1,1,1,0,0.8,0.2
"593_26_1",1,15,"Bondokuy",1,NA,1,1,0,NA,NA
"593_32_1",1,15,"Bondokuy",1,1,1,1,0,0.8,0.2
"593_41_1",1,15,"Bondokuy",1,0,1,1,0,0.6,0.4
"593_46_1",1,15,"Bondokuy",1,1,0,0,0,0.4,0.6
"593_51_1",1,15,"Bondokuy",1,1,1,1,0,0.8,0.2
"593_52_1",1,15,"Bondokuy",1,0,0,1,0,0.4,0.6
"593_63_1",1,15,"Bondokuy",1,0,1,1,0,0.6,0.4
"593_7_1",1,15,"Bondokuy",1,0,0,1,0,0.4,0.6
"593_71_1",1,15,"Bondokuy",1,1,0,1,0,0.6,0.4
"593_8_1",1,15,"Bondokuy",1,NA,0,1,0,NA,NA
"594_10_1",1,15,"Dedougou",1,NA,1,1,1,NA,NA
"594_24_1",1,15,"Dedougou",1,0,1,1,1,0.8,0.2
"594_26_1",1,15,"Dedougou",1,0,1,1,0,0.6,0.4
"594_28_1",1,15,"Dedougou",1,0,1,1,0,0.6,0.4
"594_31_1",1,15,"Dedougou",1,0,1,1,0,0.6,0.4
"594_33_1",1,15,"Dedougou",1,0,1,1,1,0.8,0.2
"594_39_1",1,15,"Dedougou",1,0,1,1,1,0.8,0.2
"594_48_1",1,15,"Dedougou",1,1,0,1,1,0.8,0.2
"594_51_1",1,15,"Dedougou",1,0,1,1,0,0.6,0.4
"594_53_1",1,15,"Dedougou",1,1,1,1,0,0.8,0.2
"594_8_1",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"594_9_1",1,15,"Dedougou",1,NA,1,1,0,NA,NA
"595_104_1",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"595_108_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"595_112_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"595_116_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"595_30_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"595_42_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"595_51_1",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"595_67_1",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"595_7_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"595_76_1",1,15,"Dedougou",0,0,0,0,0,0,1
"595_8_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"595_93_1",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"596_12_2",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"596_20_2",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"596_27_2",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"596_49_2",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"596_52_2",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"596_54_2",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"596_56_2",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"596_63_2",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"596_70_2",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"596_76_2",1,15,"Dedougou",1,1,0,1,0,0.6,0.4
"596_77_2",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"596_82_2",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"597_12_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"597_23_1",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"597_28_1",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"597_32_1",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"597_36_1",1,15,"Dedougou",1,0,1,1,0,0.6,0.4
"597_42_1",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"597_46_1",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"597_48_1",1,15,"Dedougou",1,1,0,1,0,0.6,0.4
"597_52_1",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"597_53_1",1,15,"Dedougou",1,1,0,1,0,0.6,0.4
"597_55_1",1,15,"Dedougou",1,1,0,1,0,0.6,0.4
"597_65_1",1,15,"Dedougou",1,1,0,1,0,0.6,0.4
"598_13_1",1,15,"Dedougou",0,1,0,0,0,0.2,0.8
"598_24_1",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"598_27_1",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"598_28_1",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"598_33_1",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"598_5_1",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"598_55_1",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"598_60_1",1,15,"Dedougou",0,1,0,0,0,0.2,0.8
"598_64_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"598_68_1",1,15,"Dedougou",1,1,0,0,0,0.4,0.6
"598_77_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"598_79_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"599_100_2",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"599_118_2",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"599_13_2",1,15,"Dedougou",0,0,1,1,0,0.4,0.6
"599_21_2",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"599_28_2",1,15,"Dedougou",1,1,0,1,0,0.6,0.4
"599_30_2",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"599_33_2",1,15,"Dedougou",1,1,1,1,0,0.8,0.2
"599_38_2",1,15,"Dedougou",1,1,1,1,0,0.8,0.2
"599_53_2",1,15,"Dedougou",1,0,NA,1,0,NA,NA
"599_65_2",1,15,"Dedougou",1,0,1,1,0,0.6,0.4
"599_72_2",1,15,"Dedougou",1,1,0,1,0,0.6,0.4
"599_94_2",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"600_102_2",1,15,"Dedougou",1,1,1,1,0,0.8,0.2
"600_112_2",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"600_113_2",1,15,"Dedougou",1,1,1,1,0,0.8,0.2
"600_115_2",1,15,"Dedougou",1,NA,1,1,1,NA,NA
"600_116_2",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"600_44_2",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"600_46_2",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"600_48_2",1,15,"Dedougou",1,1,0,1,0,0.6,0.4
"600_53_2",1,15,"Dedougou",1,1,0,1,1,0.8,0.2
"600_67_2",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"600_79_2",1,15,"Dedougou",1,0,0,1,0,0.4,0.6
"600_90_2",1,15,"Dedougou",1,1,1,1,0,0.8,0.2
"601_101_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"601_22_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"601_30_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"601_45_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"601_47_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"601_56_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"601_6_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"601_68_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"601_71_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"601_77_1",1,15,"Dedougou",1,0,1,1,0,0.6,0.4
"601_85_1",1,15,"Dedougou",0,0,0,0,0,0,1
"601_86_1",1,15,"Dedougou",1,0,0,0,0,0.2,0.8
"602_10_2",1,15,"Kona",1,1,1,1,0,0.8,0.2
"602_16_2",1,15,"Kona",1,1,1,1,1,1,0
"602_27_2",1,15,"Kona",1,NA,1,1,1,NA,NA
"602_28_2",1,15,"Kona",1,0,0,1,0,0.4,0.6
"602_3_2",1,15,"Kona",1,1,1,1,1,1,0
"602_30_2",1,15,"Kona",1,NA,1,1,1,NA,NA
"602_41_2",1,15,"Kona",1,NA,0,1,1,NA,NA
"602_43_2",1,15,"Kona",1,NA,1,1,1,NA,NA
"602_44_2",1,15,"Kona",1,NA,0,1,1,NA,NA
"602_47_2",1,15,"Kona",1,NA,1,1,1,NA,NA
"602_5_2",1,15,"Kona",1,NA,1,1,1,NA,NA
"602_50_2",1,15,"Kona",1,NA,1,1,1,NA,NA
"603_1_1",1,15,"Ouarkoye",1,0,1,1,0,0.6,0.4
"603_14_1",1,15,"Ouarkoye",1,0,1,1,0,0.6,0.4
"603_21_1",1,15,"Ouarkoye",1,0,0,1,1,0.6,0.4
"603_23_1",1,15,"Ouarkoye",1,NA,1,1,0,NA,NA
"603_26_1",1,15,"Ouarkoye",1,NA,1,1,1,NA,NA
"603_30_1",1,15,"Ouarkoye",1,0,1,1,1,0.8,0.2
"603_34_1",1,15,"Ouarkoye",1,0,1,1,1,0.8,0.2
"603_37_1",1,15,"Ouarkoye",1,0,0,1,1,0.6,0.4
"603_50_1",1,15,"Ouarkoye",1,0,1,1,0,0.6,0.4
"603_52_1",1,15,"Ouarkoye",1,0,0,1,0,0.4,0.6
"603_53_1",1,15,"Ouarkoye",1,0,1,1,0,0.6,0.4
"603_57_1",1,15,"Ouarkoye",1,0,0,1,0,0.4,0.6
"604_100_2",1,15,"Safane",1,0,1,1,1,0.8,0.2
"604_130_2",1,15,"Safane",1,1,1,1,0,0.8,0.2
"604_143_2",1,15,"Safane",1,NA,1,1,0,NA,NA
"604_148_2",1,15,"Safane",1,NA,1,1,0,NA,NA
"604_157_2",1,15,"Safane",1,NA,1,1,0,NA,NA
"604_16_2",1,15,"Safane",1,0,1,1,0,0.6,0.4
"604_162_2",1,15,"Safane",1,NA,1,1,0,NA,NA
"604_19_2",1,15,"Safane",1,1,1,1,0,0.8,0.2
"604_48_2",1,15,"Safane",1,NA,1,1,0,NA,NA
"604_84_2",1,15,"Safane",1,NA,1,1,0,NA,NA
"604_90_2",1,15,"Safane",1,NA,1,1,0,NA,NA
"604_93_2",1,15,"Safane",1,1,1,1,0,0.8,0.2
"605_1_1",1,15,"Tcheriba",1,0,1,1,0,0.6,0.4
"605_15_1",1,15,"Tcheriba",1,0,0,1,0,0.4,0.6
"605_16_1",1,15,"Tcheriba",1,1,0,1,0,0.6,0.4
"605_18_1",1,15,"Tcheriba",1,1,0,1,1,0.8,0.2
"605_21_1",1,15,"Tcheriba",1,NA,1,1,0,NA,NA
"605_23_1",1,15,"Tcheriba",1,0,1,1,0,0.6,0.4
"605_26_1",1,15,"Tcheriba",1,NA,1,1,0,NA,NA
"605_3_1",1,15,"Tcheriba",1,0,1,1,1,0.8,0.2
"605_36_1",1,15,"Tcheriba",1,NA,1,1,1,NA,NA
"605_39_1",1,15,"Tcheriba",1,0,1,1,0,0.6,0.4
"605_44_1",1,15,"Tcheriba",1,0,1,1,0,0.6,0.4
"605_49_1",1,15,"Tcheriba",1,NA,1,1,0,NA,NA
"606_28_2",1,27,"Kiembara",1,0,1,1,1,0.8,0.2
"606_36_2",1,27,"Kiembara",1,NA,1,1,1,NA,NA
"606_39_2",1,27,"Kiembara",1,0,1,1,1,0.8,0.2
"606_43_2",1,27,"Kiembara",1,0,1,1,1,0.8,0.2
"606_52_2",1,27,"Kiembara",1,1,1,1,1,1,0
"606_57_2",1,27,"Kiembara",1,1,1,1,1,1,0
"606_66_2",1,27,"Kiembara",1,0,1,1,0,0.6,0.4
"606_68_2",1,27,"Kiembara",1,0,1,1,1,0.8,0.2
"606_70_2",1,27,"Kiembara",1,0,1,1,1,0.8,0.2
"606_85_2",1,27,"Kiembara",1,1,1,1,1,1,0
"606_86_2",1,27,"Kiembara",1,1,1,1,1,1,0
"606_90_2",1,27,"Kiembara",1,NA,1,1,1,NA,NA
"607_15_1",1,27,"Tougan",1,0,1,1,1,0.8,0.2
"607_20_1",1,27,"Tougan",1,1,1,0,0,0.6,0.4
"607_30_1",1,27,"Tougan",1,NA,1,1,1,NA,NA
"607_33_1",1,27,"Tougan",1,NA,1,1,1,NA,NA
"607_5_1",1,27,"Tougan",1,NA,1,1,1,NA,NA
"607_51_1",1,27,"Tougan",1,0,1,1,1,0.8,0.2
"607_53_1",1,27,"Tougan",1,0,1,1,0,0.6,0.4
"607_56_1",1,27,"Tougan",1,NA,1,1,1,NA,NA
"607_82_1",1,27,"Tougan",1,NA,1,1,1,NA,NA
"607_86_1",1,27,"Tougan",1,0,1,1,0,0.6,0.4
"607_9_1",1,27,"Tougan",1,0,1,1,0,0.6,0.4
"607_91_1",1,27,"Tougan",1,0,1,1,1,0.8,0.2
"608_106_1",1,27,"Tougan",1,0,0,0,0,0.2,0.8
"608_107_1",1,27,"Tougan",1,1,0,0,0,0.4,0.6
"608_11_1",1,27,"Tougan",1,1,0,0,1,0.6,0.4
"608_113_1",1,27,"Tougan",1,0,0,1,0,0.4,0.6
"608_118_1",1,27,"Tougan",1,0,1,1,0,0.6,0.4
"608_129_1",1,27,"Tougan",1,0,1,1,0,0.6,0.4
"608_161_1",1,27,"Tougan",1,0,0,1,0,0.4,0.6
"608_187_1",1,27,"Tougan",1,0,0,1,0,0.4,0.6
"608_34_1",1,27,"Tougan",1,0,0,1,0,0.4,0.6
"608_67_1",1,27,"Tougan",1,0,0,0,0,0.2,0.8
"608_72_1",1,27,"Tougan",1,0,1,1,1,0.8,0.2
"608_91_1",1,27,"Tougan",1,0,0,1,0,0.4,0.6
"609_120_2",1,27,"Tougan",1,1,0,0,0,0.4,0.6
"609_124_2",1,27,"Tougan",1,0,0,0,0,0.2,0.8
"609_127_2",1,27,"Tougan",1,1,0,0,1,0.6,0.4
"609_146_2",1,27,"Tougan",1,1,0,0,1,0.6,0.4
"609_2_2",1,27,"Tougan",1,0,0,1,0,0.4,0.6
"609_246_2",1,27,"Tougan",1,1,0,0,0,0.4,0.6
"609_257_2",1,27,"Tougan",1,0,0,0,0,0.2,0.8
"609_45_2",1,27,"Tougan",1,0,0,0,1,0.4,0.6
"609_49_2",1,27,"Tougan",0,0,0,1,0,0.2,0.8
"609_61_2",1,27,"Tougan",1,0,0,1,0,0.4,0.6
"609_63_2",1,27,"Tougan",1,0,0,0,0,0.2,0.8
"609_73_2",1,27,"Tougan",1,1,0,1,1,0.8,0.2
"610_17_2",1,31,"Bagassi",1,NA,1,1,0,NA,NA
"610_35_2",1,31,"Bagassi",1,NA,0,1,0,NA,NA
"610_40_2",1,31,"Bagassi",1,NA,1,1,1,NA,NA
"610_45_2",1,31,"Bagassi",1,1,1,1,0,0.8,0.2
"610_48_2",1,31,"Bagassi",1,0,1,0,0,0.4,0.6
"610_51_2",1,31,"Bagassi",1,0,0,1,0,0.4,0.6
"610_6_2",1,31,"Bagassi",1,0,0,0,0,0.2,0.8
"610_67_2",1,31,"Bagassi",1,0,0,1,0,0.4,0.6
"610_68_2",1,31,"Bagassi",1,NA,0,1,0,NA,NA
"610_71_2",1,31,"Bagassi",1,1,1,1,0,0.8,0.2
"610_81_2",1,31,"Bagassi",1,0,0,0,0,0.2,0.8
"610_85_2",1,31,"Bagassi",1,NA,1,1,0,NA,NA
"611_103_2",1,31,"Bana",1,1,1,1,1,1,0
"611_14_2",1,31,"Bana",1,0,0,1,0,0.4,0.6
"611_15_2",1,31,"Bana",1,0,0,1,0,0.4,0.6
"611_37_2",1,31,"Bana",1,1,0,1,0,0.6,0.4
"611_41_2",1,31,"Bana",1,0,0,1,0,0.4,0.6
"611_53_2",1,31,"Bana",1,0,1,1,0,0.6,0.4
"611_64_2",1,31,"Bana",1,1,1,1,0,0.8,0.2
"611_7_2",1,31,"Bana",1,0,0,1,0,0.4,0.6
"611_72_2",1,31,"Bana",1,0,0,1,0,0.4,0.6
"611_77_2",1,31,"Bana",1,0,1,1,1,0.8,0.2
"611_78_2",1,31,"Bana",1,0,1,1,0,0.6,0.4
"611_83_2",1,31,"Bana",1,1,1,1,0,0.8,0.2
"612_17_1",1,31,"Boromo",1,0,0,0,0,0.2,0.8
"612_24_1",1,31,"Boromo",1,0,1,1,0,0.6,0.4
"612_30_1",1,31,"Boromo",1,1,0,0,0,0.4,0.6
"612_37_1",1,31,"Boromo",1,1,0,0,0,0.4,0.6
"612_54_1",1,31,"Boromo",1,0,0,0,0,0.2,0.8
"612_62_1",1,31,"Boromo",1,1,0,0,0,0.4,0.6
"612_68_1",1,31,"Boromo",1,0,0,0,0,0.2,0.8
"612_70_1",1,31,"Boromo",1,0,1,0,0,0.4,0.6
"612_73_1",1,31,"Boromo",1,1,0,0,0,0.4,0.6
"612_79_1",1,31,"Boromo",1,1,0,0,0,0.4,0.6
"612_80_1",1,31,"Boromo",1,1,0,0,1,0.6,0.4
"612_86_1",1,31,"Boromo",1,1,0,0,0,0.4,0.6
"613_104_2",1,31,"Boromo",1,1,0,0,0,0.4,0.6
"613_138_2",1,31,"Boromo",1,0,0,1,0,0.4,0.6
"613_141_2",1,31,"Boromo",1,0,0,0,0,0.2,0.8
"613_15_2",1,31,"Boromo",1,0,0,0,0,0.2,0.8
"613_31_2",1,31,"Boromo",1,1,0,0,0,0.4,0.6
"613_43_2",1,31,"Boromo",1,1,0,0,0,0.4,0.6
"613_5_2",1,31,"Boromo",1,0,0,0,0,0.2,0.8
"613_55_2",1,31,"Boromo",1,1,0,0,0,0.4,0.6
"613_68_2",1,31,"Boromo",1,0,1,1,0,0.6,0.4
"613_76_2",1,31,"Boromo",1,0,0,0,0,0.2,0.8
"613_86_2",1,31,"Boromo",1,0,0,1,0,0.4,0.6
"613_87_2",1,31,"Boromo",1,0,0,0,0,0.2,0.8
"614_11_2",1,31,"Fara",1,NA,0,1,1,NA,NA
"614_13_2",1,31,"Fara",1,1,1,1,0,0.8,0.2
"614_19_2",1,31,"Fara",1,0,1,1,1,0.8,0.2
"614_32_2",1,31,"Fara",1,0,1,1,1,0.8,0.2
"614_35_2",1,31,"Fara",1,1,1,1,0,0.8,0.2
"614_48_2",1,31,"Fara",1,NA,1,1,0,NA,NA
"614_49_2",1,31,"Fara",1,0,0,1,0,0.4,0.6
"614_51_2",1,31,"Fara",1,0,0,1,0,0.4,0.6
"614_54_2",1,31,"Fara",1,0,0,1,1,0.6,0.4
"614_60_2",1,31,"Fara",1,0,1,1,0,0.6,0.4
"614_7_2",1,31,"Fara",1,NA,0,1,1,NA,NA
"614_76_2",1,31,"Fara",1,0,0,1,0,0.4,0.6
"615_1_1",1,31,"Oury",1,1,0,1,0,0.6,0.4
"615_11_1",1,31,"Oury",1,1,1,1,0,0.8,0.2
"615_111_1",1,31,"Oury",1,NA,1,1,1,NA,NA
"615_34_1",1,31,"Oury",1,0,1,1,0,0.6,0.4
"615_35_1",1,31,"Oury",1,1,0,1,0,0.6,0.4
"615_43_1",1,31,"Oury",1,0,1,1,0,0.6,0.4
"615_50_1",1,31,"Oury",1,1,1,1,0,0.8,0.2
"615_59_1",1,31,"Oury",1,1,0,1,1,0.8,0.2
"615_61_1",1,31,"Oury",1,0,1,1,1,0.8,0.2
"615_77_1",1,31,"Oury",1,0,0,1,1,0.6,0.4
"615_92_1",1,31,"Oury",1,NA,1,1,1,NA,NA
"615_93_1",1,31,"Oury",1,NA,1,1,1,NA,NA
"616_11_2",1,31,"Pa",1,1,0,1,0,0.6,0.4
"616_18_2",1,31,"Pa",1,1,1,1,0,0.8,0.2
"616_35_2",1,31,"Pa",1,0,0,1,0,0.4,0.6
"616_41_2",1,31,"Pa",1,0,0,1,0,0.4,0.6
"616_42_2",1,31,"Pa",1,0,1,1,1,0.8,0.2
"616_46_2",1,31,"Pa",1,1,0,1,1,0.8,0.2
"616_47_2",1,31,"Pa",1,1,1,1,0,0.8,0.2
"616_49_2",1,31,"Pa",1,1,0,1,0,0.6,0.4
"616_61_2",1,31,"Pa",1,1,1,1,0,0.8,0.2
"616_62_2",1,31,"Pa",1,0,0,1,0,0.4,0.6
"616_70_2",1,31,"Pa",1,1,1,1,1,1,0
"616_88_2",1,31,"Pa",1,1,1,1,0,0.8,0.2
"617_19_1",1,31,"Siby",1,0,1,0,0,0.4,0.6
"617_27_1",1,31,"Siby",1,1,1,0,0,0.6,0.4
"617_36_1",1,31,"Siby",1,0,1,0,0,0.4,0.6
"617_42_1",1,31,"Siby",1,0,1,0,0,0.4,0.6
"617_43_1",1,31,"Siby",1,1,1,0,0,0.6,0.4
"617_46_1",1,31,"Siby",1,0,1,1,0,0.6,0.4
"617_51_1",1,31,"Siby",1,1,1,1,0,0.8,0.2
"617_56_1",1,31,"Siby",1,NA,1,1,0,NA,NA
"617_63_1",1,31,"Siby",1,0,1,1,0,0.6,0.4
"617_66_1",1,31,"Siby",1,1,1,1,0,0.8,0.2
"617_69_1",1,31,"Siby",1,0,1,1,0,0.6,0.4
"617_71_1",1,31,"Siby",1,0,1,1,0,0.6,0.4
"618_130_1",1,32,"Kouka",1,NA,1,1,1,NA,NA
"618_28_1",1,32,"Kouka",1,NA,1,1,0,NA,NA
"618_33_1",1,32,"Kouka",1,0,0,1,0,0.4,0.6
"618_36_1",1,32,"Kouka",1,1,1,1,0,0.8,0.2
"618_43_1",1,32,"Kouka",1,0,0,1,1,0.6,0.4
"618_48_1",1,32,"Kouka",1,1,0,1,0,0.6,0.4
"618_51_1",1,32,"Kouka",1,0,0,1,1,0.6,0.4
"618_62_1",1,32,"Kouka",1,0,1,1,0,0.6,0.4
"618_66_1",1,32,"Kouka",1,1,0,1,0,0.6,0.4
"618_70_1",1,32,"Kouka",1,1,0,1,0,0.6,0.4
"618_82_1",1,32,"Kouka",1,0,1,1,0,0.6,0.4
"618_93_1",1,32,"Kouka",1,1,1,1,0,0.8,0.2
"619_10_1",1,32,"Kouka",1,1,1,1,1,1,0
"619_11_1",1,32,"Kouka",1,1,1,1,1,1,0
"619_2_1",1,32,"Kouka",1,1,0,1,0,0.6,0.4
"619_24_1",1,32,"Kouka",1,1,1,1,0,0.8,0.2
"619_28_1",1,32,"Kouka",1,NA,1,1,1,NA,NA
"619_29_1",1,32,"Kouka",1,NA,1,1,1,NA,NA
"619_40_1",1,32,"Kouka",1,1,1,1,0,0.8,0.2
"619_60_1",1,32,"Kouka",1,0,1,1,1,0.8,0.2
"619_75_1",1,32,"Kouka",1,0,1,1,0,0.6,0.4
"619_80_1",1,32,"Kouka",1,0,0,1,1,0.6,0.4
"619_84_1",1,32,"Kouka",1,1,1,1,1,1,0
"619_91_1",1,32,"Kouka",1,0,1,1,0,0.6,0.4
"620_13_1",1,32,"Sanaba",1,0,1,0,0,0.4,0.6
"620_23_1",1,32,"Sanaba",1,NA,1,1,0,NA,NA
"620_37_1",1,32,"Sanaba",1,NA,0,1,0,NA,NA
"620_38_1",1,32,"Sanaba",1,0,1,0,0,0.4,0.6
"620_41_1",1,32,"Sanaba",1,1,1,0,0,0.6,0.4
"620_5_1",1,32,"Sanaba",1,1,1,1,0,0.8,0.2
"620_60_1",1,32,"Sanaba",1,0,1,1,0,0.6,0.4
"620_64_1",1,32,"Sanaba",1,NA,1,0,0,NA,NA
"620_73_1",1,32,"Sanaba",1,NA,1,1,0,NA,NA
"620_76_1",1,32,"Sanaba",1,0,1,1,0,0.6,0.4
"620_87_1",1,32,"Sanaba",1,0,1,1,0,0.6,0.4
"620_9_1",1,32,"Sanaba",1,NA,1,1,0,NA,NA
"621_102_2",1,32,"Solenzo",1,0,1,1,0,0.6,0.4
"621_106_2",1,32,"Solenzo",1,NA,1,1,1,NA,NA
"621_126_2",1,32,"Solenzo",1,0,1,1,1,0.8,0.2
"621_13_2",1,32,"Solenzo",1,0,1,1,0,0.6,0.4
"621_159_2",1,32,"Solenzo",1,NA,1,1,0,NA,NA
"621_166_2",1,32,"Solenzo",1,NA,1,1,1,NA,NA
"621_41_2",1,32,"Solenzo",1,NA,1,1,1,NA,NA
"621_42_2",1,32,"Solenzo",1,NA,1,1,1,NA,NA
